Date_SK,Date,Day,Month,Month_Name,Quarter,Year,Week,Day_Name,Is_Weekend
1078,2017-12-13 0:00:00,13,12,December,4,2017,50,Wednesday,0
1079,2017-12-14 0:00:00,14,12,December,4,2017,50,Thursday,0
1080,2017-12-15 0:00:00,15,12,December,4,2017,50,Friday,0
1081,2017-12-16 0:00:00,16,12,December,4,2017,50,Saturday,1
1082,2017-12-17 0:00:00,17,12,December,4,2017,50,Sunday,1
1083,2017-12-18 0:00:00,18,12,December,4,2017,51,Monday,0
1084,2017-12-19 0:00:00,19,12,December,4,2017,51,Tuesday,0
1085,2017-12-20 0:00:00,20,12,December,4,2017,51,Wednesday,0
1086,2017-12-21 0:00:00,21,12,December,4,2017,51,Thursday,0
1087,2017-12-22 0:00:00,22,12,December,4,2017,51,Friday,0
1088,2017-12-23 0:00:00,23,12,December,4,2017,51,Saturday,1
1089,2017-12-24 0:00:00,24,12,December,4,2017,51,Sunday,1
1090,2017-12-25 0:00:00,25,12,December,4,2017,52,Monday,0
1091,2017-12-26 0:00:00,26,12,December,4,2017,52,Tuesday,0
1092,2017-12-27 0:00:00,27,12,December,4,2017,52,Wednesday,0
1093,2017-12-28 0:00:00,28,12,December,4,2017,52,Thursday,0
1094,2017-12-29 0:00:00,29,12,December,4,2017,52,Friday,0
1095,2017-12-30 0:00:00,30,12,December,4,2017,52,Saturday,1
1096,2017-12-31 0:00:00,31,12,December,4,2017,52,Sunday,1
1097,2018-01-01 0:00:00,1,1,January,1,2018,1,Monday,0
1098,2018-01-02 0:00:00,2,1,January,1,2018,1,Tuesday,0
1099,2018-01-03 0:00:00,3,1,January,1,2018,1,Wednesday,0
1100,2018-01-04 0:00:00,4,1,January,1,2018,1,Thursday,0
1101,2018-01-05 0:00:00,5,1,January,1,2018,1,Friday,0
1102,2018-01-06 0:00:00,6,1,January,1,2018,1,Saturday,1
1103,2018-01-07 0:00:00,7,1,January,1,2018,1,Sunday,1
1104,2018-01-08 0:00:00,8,1,January,1,2018,2,Monday,0
1105,2018-01-09 0:00:00,9,1,January,1,2018,2,Tuesday,0
1106,2018-01-10 0:00:00,10,1,January,1,2018,2,Wednesday,0
1107,2018-01-11 0:00:00,11,1,January,1,2018,2,Thursday,0
1108,2018-01-12 0:00:00,12,1,January,1,2018,2,Friday,0
1109,2018-01-13 0:00:00,13,1,January,1,2018,2,Saturday,1
1110,2018-01-14 0:00:00,14,1,January,1,2018,2,Sunday,1
1111,2018-01-15 0:00:00,15,1,January,1,2018,3,Monday,0
1112,2018-01-16 0:00:00,16,1,January,1,2018,3,Tuesday,0
1113,2018-01-17 0:00:00,17,1,January,1,2018,3,Wednesday,0
1114,2018-01-18 0:00:00,18,1,January,1,2018,3,Thursday,0
1115,2018-01-19 0:00:00,19,1,January,1,2018,3,Friday,0
1116,2018-01-20 0:00:00,20,1,January,1,2018,3,Saturday,1
1117,2018-01-21 0:00:00,21,1,January,1,2018,3,Sunday,1
1118,2018-01-22 0:00:00,22,1,January,1,2018,4,Monday,0
1119,2018-01-23 0:00:00,23,1,January,1,2018,4,Tuesday,0
1120,2018-01-24 0:00:00,24,1,January,1,2018,4,Wednesday,0
1121,2018-01-25 0:00:00,25,1,January,1,2018,4,Thursday,0
1122,2018-01-26 0:00:00,26,1,January,1,2018,4,Friday,0
1123,2018-01-27 0:00:00,27,1,January,1,2018,4,Saturday,1
1124,2018-01-28 0:00:00,28,1,January,1,2018,4,Sunday,1
1125,2018-01-29 0:00:00,29,1,January,1,2018,5,Monday,0
1126,2018-01-30 0:00:00,30,1,January,1,2018,5,Tuesday,0
1127,2018-01-31 0:00:00,31,1,January,1,2018,5,Wednesday,0
1128,2018-02-01 0:00:00,1,2,February,1,2018,5,Thursday,0
1129,2018-02-02 0:00:00,2,2,February,1,2018,5,Friday,0
1130,2018-02-03 0:00:00,3,2,February,1,2018,5,Saturday,1
1131,2018-02-04 0:00:00,4,2,February,1,2018,5,Sunday,1
1132,2018-02-05 0:00:00,5,2,February,1,2018,6,Monday,0
1133,2018-02-06 0:00:00,6,2,February,1,2018,6,Tuesday,0
1134,2018-02-07 0:00:00,7,2,February,1,2018,6,Wednesday,0
1135,2018-02-08 0:00:00,8,2,February,1,2018,6,Thursday,0
1136,2018-02-09 0:00:00,9,2,February,1,2018,6,Friday,0
1137,2018-02-10 0:00:00,10,2,February,1,2018,6,Saturday,1
1138,2018-02-11 0:00:00,11,2,February,1,2018,6,Sunday,1
1139,2018-02-12 0:00:00,12,2,February,1,2018,7,Monday,0
1140,2018-02-13 0:00:00,13,2,February,1,2018,7,Tuesday,0
1141,2018-02-14 0:00:00,14,2,February,1,2018,7,Wednesday,0
1142,2018-02-15 0:00:00,15,2,February,1,2018,7,Thursday,0
1143,2018-02-16 0:00:00,16,2,February,1,2018,7,Friday,0
1144,2018-02-17 0:00:00,17,2,February,1,2018,7,Saturday,1
1145,2018-02-18 0:00:00,18,2,February,1,2018,7,Sunday,1
1146,2018-02-19 0:00:00,19,2,February,1,2018,8,Monday,0
1147,2018-02-20 0:00:00,20,2,February,1,2018,8,Tuesday,0
1148,2018-02-21 0:00:00,21,2,February,1,2018,8,Wednesday,0
1149,2018-02-22 0:00:00,22,2,February,1,2018,8,Thursday,0
1150,2018-02-23 0:00:00,23,2,February,1,2018,8,Friday,0
1151,2018-02-24 0:00:00,24,2,February,1,2018,8,Saturday,1
1152,2018-02-25 0:00:00,25,2,February,1,2018,8,Sunday,1
1153,2018-02-26 0:00:00,26,2,February,1,2018,9,Monday,0
1154,2018-02-27 0:00:00,27,2,February,1,2018,9,Tuesday,0
1155,2018-02-28 0:00:00,28,2,February,1,2018,9,Wednesday,0
1156,2018-03-01 0:00:00,1,3,March,1,2018,9,Thursday,0
1157,2018-03-02 0:00:00,2,3,March,1,2018,9,Friday,0
1158,2018-03-03 0:00:00,3,3,March,1,2018,9,Saturday,1
1159,2018-03-04 0:00:00,4,3,March,1,2018,9,Sunday,1
1160,2018-03-05 0:00:00,5,3,March,1,2018,10,Monday,0
1161,2018-03-06 0:00:00,6,3,March,1,2018,10,Tuesday,0
1162,2018-03-07 0:00:00,7,3,March,1,2018,10,Wednesday,0
1163,2018-03-08 0:00:00,8,3,March,1,2018,10,Thursday,0
1164,2018-03-09 0:00:00,9,3,March,1,2018,10,Friday,0
1165,2018-03-10 0:00:00,10,3,March,1,2018,10,Saturday,1
1166,2018-03-11 0:00:00,11,3,March,1,2018,10,Sunday,1
1167,2018-03-12 0:00:00,12,3,March,1,2018,11,Monday,0
1168,2018-03-13 0:00:00,13,3,March,1,2018,11,Tuesday,0
1169,2018-03-14 0:00:00,14,3,March,1,2018,11,Wednesday,0
1170,2018-03-15 0:00:00,15,3,March,1,2018,11,Thursday,0
1171,2018-03-16 0:00:00,16,3,March,1,2018,11,Friday,0
1172,2018-03-17 0:00:00,17,3,March,1,2018,11,Saturday,1
1173,2018-03-18 0:00:00,18,3,March,1,2018,11,Sunday,1
1174,2018-03-19 0:00:00,19,3,March,1,2018,12,Monday,0
1175,2018-03-20 0:00:00,20,3,March,1,2018,12,Tuesday,0
1176,2018-03-21 0:00:00,21,3,March,1,2018,12,Wednesday,0
1177,2018-03-22 0:00:00,22,3,March,1,2018,12,Thursday,0
1178,2018-03-23 0:00:00,23,3,March,1,2018,12,Friday,0
1179,2018-03-24 0:00:00,24,3,March,1,2018,12,Saturday,1
1180,2018-03-25 0:00:00,25,3,March,1,2018,12,Sunday,1
1181,2018-03-26 0:00:00,26,3,March,1,2018,13,Monday,0
1182,2018-03-27 0:00:00,27,3,March,1,2018,13,Tuesday,0
1183,2018-03-28 0:00:00,28,3,March,1,2018,13,Wednesday,0
1184,2018-03-29 0:00:00,29,3,March,1,2018,13,Thursday,0
1185,2018-03-30 0:00:00,30,3,March,1,2018,13,Friday,0
1186,2018-03-31 0:00:00,31,3,March,1,2018,13,Saturday,1
1187,2018-04-01 0:00:00,1,4,April,2,2018,13,Sunday,1
1188,2018-04-02 0:00:00,2,4,April,2,2018,14,Monday,0
1189,2018-04-03 0:00:00,3,4,April,2,2018,14,Tuesday,0
1190,2018-04-04 0:00:00,4,4,April,2,2018,14,Wednesday,0
1191,2018-04-05 0:00:00,5,4,April,2,2018,14,Thursday,0
1192,2018-04-06 0:00:00,6,4,April,2,2018,14,Friday,0
1193,2018-04-07 0:00:00,7,4,April,2,2018,14,Saturday,1
1194,2018-04-08 0:00:00,8,4,April,2,2018,14,Sunday,1
1195,2018-04-09 0:00:00,9,4,April,2,2018,15,Monday,0
1196,2018-04-10 0:00:00,10,4,April,2,2018,15,Tuesday,0
1197,2018-04-11 0:00:00,11,4,April,2,2018,15,Wednesday,0
1198,2018-04-12 0:00:00,12,4,April,2,2018,15,Thursday,0
1199,2018-04-13 0:00:00,13,4,April,2,2018,15,Friday,0
1200,2018-04-14 0:00:00,14,4,April,2,2018,15,Saturday,1
1201,2018-04-15 0:00:00,15,4,April,2,2018,15,Sunday,1
1202,2018-04-16 0:00:00,16,4,April,2,2018,16,Monday,0
1203,2018-04-17 0:00:00,17,4,April,2,2018,16,Tuesday,0
1204,2018-04-18 0:00:00,18,4,April,2,2018,16,Wednesday,0
1205,2018-04-19 0:00:00,19,4,April,2,2018,16,Thursday,0
1206,2018-04-20 0:00:00,20,4,April,2,2018,16,Friday,0
1207,2018-04-21 0:00:00,21,4,April,2,2018,16,Saturday,1
1208,2018-04-22 0:00:00,22,4,April,2,2018,16,Sunday,1
1209,2018-04-23 0:00:00,23,4,April,2,2018,17,Monday,0
1210,2018-04-24 0:00:00,24,4,April,2,2018,17,Tuesday,0
1211,2018-04-25 0:00:00,25,4,April,2,2018,17,Wednesday,0
1212,2018-04-26 0:00:00,26,4,April,2,2018,17,Thursday,0
1213,2018-04-27 0:00:00,27,4,April,2,2018,17,Friday,0
1214,2018-04-28 0:00:00,28,4,April,2,2018,17,Saturday,1
1215,2018-04-29 0:00:00,29,4,April,2,2018,17,Sunday,1
1216,2018-04-30 0:00:00,30,4,April,2,2018,18,Monday,0
1217,2018-05-01 0:00:00,1,5,May,2,2018,18,Tuesday,0
1218,2018-05-02 0:00:00,2,5,May,2,2018,18,Wednesday,0
1219,2018-05-03 0:00:00,3,5,May,2,2018,18,Thursday,0
1220,2018-05-04 0:00:00,4,5,May,2,2018,18,Friday,0
1221,2018-05-05 0:00:00,5,5,May,2,2018,18,Saturday,1
1222,2018-05-06 0:00:00,6,5,May,2,2018,18,Sunday,1
1223,2018-05-07 0:00:00,7,5,May,2,2018,19,Monday,0
1224,2018-05-08 0:00:00,8,5,May,2,2018,19,Tuesday,0
1225,2018-05-09 0:00:00,9,5,May,2,2018,19,Wednesday,0
1226,2018-05-10 0:00:00,10,5,May,2,2018,19,Thursday,0
1227,2018-05-11 0:00:00,11,5,May,2,2018,19,Friday,0
1228,2018-05-12 0:00:00,12,5,May,2,2018,19,Saturday,1
1229,2018-05-13 0:00:00,13,5,May,2,2018,19,Sunday,1
1230,2018-05-14 0:00:00,14,5,May,2,2018,20,Monday,0
1231,2018-05-15 0:00:00,15,5,May,2,2018,20,Tuesday,0
1232,2018-05-16 0:00:00,16,5,May,2,2018,20,Wednesday,0
1233,2018-05-17 0:00:00,17,5,May,2,2018,20,Thursday,0
1234,2018-05-18 0:00:00,18,5,May,2,2018,20,Friday,0
1235,2018-05-19 0:00:00,19,5,May,2,2018,20,Saturday,1
1236,2018-05-20 0:00:00,20,5,May,2,2018,20,Sunday,1
1237,2018-05-21 0:00:00,21,5,May,2,2018,21,Monday,0
1238,2018-05-22 0:00:00,22,5,May,2,2018,21,Tuesday,0
1239,2018-05-23 0:00:00,23,5,May,2,2018,21,Wednesday,0
1240,2018-05-24 0:00:00,24,5,May,2,2018,21,Thursday,0
1241,2018-05-25 0:00:00,25,5,May,2,2018,21,Friday,0
1242,2018-05-26 0:00:00,26,5,May,2,2018,21,Saturday,1
1243,2018-05-27 0:00:00,27,5,May,2,2018,21,Sunday,1
1244,2018-05-28 0:00:00,28,5,May,2,2018,22,Monday,0
1245,2018-05-29 0:00:00,29,5,May,2,2018,22,Tuesday,0
1246,2018-05-30 0:00:00,30,5,May,2,2018,22,Wednesday,0
1247,2018-05-31 0:00:00,31,5,May,2,2018,22,Thursday,0
1248,2018-06-01 0:00:00,1,6,June,2,2018,22,Friday,0
1249,2018-06-02 0:00:00,2,6,June,2,2018,22,Saturday,1
1250,2018-06-03 0:00:00,3,6,June,2,2018,22,Sunday,1
1251,2018-06-04 0:00:00,4,6,June,2,2018,23,Monday,0
1252,2018-06-05 0:00:00,5,6,June,2,2018,23,Tuesday,0
1253,2018-06-06 0:00:00,6,6,June,2,2018,23,Wednesday,0
1254,2018-06-07 0:00:00,7,6,June,2,2018,23,Thursday,0
1255,2018-06-08 0:00:00,8,6,June,2,2018,23,Friday,0
1256,2018-06-09 0:00:00,9,6,June,2,2018,23,Saturday,1
1257,2018-06-10 0:00:00,10,6,June,2,2018,23,Sunday,1
1258,2018-06-11 0:00:00,11,6,June,2,2018,24,Monday,0
1259,2018-06-12 0:00:00,12,6,June,2,2018,24,Tuesday,0
1260,2018-06-13 0:00:00,13,6,June,2,2018,24,Wednesday,0
1261,2018-06-14 0:00:00,14,6,June,2,2018,24,Thursday,0
1262,2018-06-15 0:00:00,15,6,June,2,2018,24,Friday,0
1263,2018-06-16 0:00:00,16,6,June,2,2018,24,Saturday,1
1264,2018-06-17 0:00:00,17,6,June,2,2018,24,Sunday,1
1265,2018-06-18 0:00:00,18,6,June,2,2018,25,Monday,0
1266,2018-06-19 0:00:00,19,6,June,2,2018,25,Tuesday,0
1267,2018-06-20 0:00:00,20,6,June,2,2018,25,Wednesday,0
1268,2018-06-21 0:00:00,21,6,June,2,2018,25,Thursday,0
1269,2018-06-22 0:00:00,22,6,June,2,2018,25,Friday,0
1270,2018-06-23 0:00:00,23,6,June,2,2018,25,Saturday,1
1271,2018-06-24 0:00:00,24,6,June,2,2018,25,Sunday,1
1272,2018-06-25 0:00:00,25,6,June,2,2018,26,Monday,0
1273,2018-06-26 0:00:00,26,6,June,2,2018,26,Tuesday,0
1274,2018-06-27 0:00:00,27,6,June,2,2018,26,Wednesday,0
1275,2018-06-28 0:00:00,28,6,June,2,2018,26,Thursday,0
1276,2018-06-29 0:00:00,29,6,June,2,2018,26,Friday,0
1277,2018-06-30 0:00:00,30,6,June,2,2018,26,Saturday,1
1278,2018-07-01 0:00:00,1,7,July,3,2018,26,Sunday,1
1279,2018-07-02 0:00:00,2,7,July,3,2018,27,Monday,0
1280,2018-07-03 0:00:00,3,7,July,3,2018,27,Tuesday,0
1281,2018-07-04 0:00:00,4,7,July,3,2018,27,Wednesday,0
1282,2018-07-05 0:00:00,5,7,July,3,2018,27,Thursday,0
1283,2018-07-06 0:00:00,6,7,July,3,2018,27,Friday,0
1284,2018-07-07 0:00:00,7,7,July,3,2018,27,Saturday,1
1285,2018-07-08 0:00:00,8,7,July,3,2018,27,Sunday,1
1286,2018-07-09 0:00:00,9,7,July,3,2018,28,Monday,0
1287,2018-07-10 0:00:00,10,7,July,3,2018,28,Tuesday,0
1288,2018-07-11 0:00:00,11,7,July,3,2018,28,Wednesday,0
1289,2018-07-12 0:00:00,12,7,July,3,2018,28,Thursday,0
1290,2018-07-13 0:00:00,13,7,July,3,2018,28,Friday,0
1291,2018-07-14 0:00:00,14,7,July,3,2018,28,Saturday,1
1292,2018-07-15 0:00:00,15,7,July,3,2018,28,Sunday,1
1293,2018-07-16 0:00:00,16,7,July,3,2018,29,Monday,0
1294,2018-07-17 0:00:00,17,7,July,3,2018,29,Tuesday,0
1295,2018-07-18 0:00:00,18,7,July,3,2018,29,Wednesday,0
1296,2018-07-19 0:00:00,19,7,July,3,2018,29,Thursday,0
1297,2018-07-20 0:00:00,20,7,July,3,2018,29,Friday,0
1298,2018-07-21 0:00:00,21,7,July,3,2018,29,Saturday,1
1299,2018-07-22 0:00:00,22,7,July,3,2018,29,Sunday,1
1300,2018-07-23 0:00:00,23,7,July,3,2018,30,Monday,0
1301,2018-07-24 0:00:00,24,7,July,3,2018,30,Tuesday,0
1302,2018-07-25 0:00:00,25,7,July,3,2018,30,Wednesday,0
1303,2018-07-26 0:00:00,26,7,July,3,2018,30,Thursday,0
1304,2018-07-27 0:00:00,27,7,July,3,2018,30,Friday,0
1305,2018-07-28 0:00:00,28,7,July,3,2018,30,Saturday,1
1306,2018-07-29 0:00:00,29,7,July,3,2018,30,Sunday,1
1307,2018-07-30 0:00:00,30,7,July,3,2018,31,Monday,0
1308,2018-07-31 0:00:00,31,7,July,3,2018,31,Tuesday,0
1309,2018-08-01 0:00:00,1,8,August,3,2018,31,Wednesday,0
1310,2018-08-02 0:00:00,2,8,August,3,2018,31,Thursday,0
1311,2018-08-03 0:00:00,3,8,August,3,2018,31,Friday,0
1312,2018-08-04 0:00:00,4,8,August,3,2018,31,Saturday,1
1313,2018-08-05 0:00:00,5,8,August,3,2018,31,Sunday,1
1314,2018-08-06 0:00:00,6,8,August,3,2018,32,Monday,0
1315,2018-08-07 0:00:00,7,8,August,3,2018,32,Tuesday,0
1316,2018-08-08 0:00:00,8,8,August,3,2018,32,Wednesday,0
1317,2018-08-09 0:00:00,9,8,August,3,2018,32,Thursday,0
1318,2018-08-10 0:00:00,10,8,August,3,2018,32,Friday,0
1319,2018-08-11 0:00:00,11,8,August,3,2018,32,Saturday,1
1320,2018-08-12 0:00:00,12,8,August,3,2018,32,Sunday,1
1321,2018-08-13 0:00:00,13,8,August,3,2018,33,Monday,0
1322,2018-08-14 0:00:00,14,8,August,3,2018,33,Tuesday,0
1323,2018-08-15 0:00:00,15,8,August,3,2018,33,Wednesday,0
1324,2018-08-16 0:00:00,16,8,August,3,2018,33,Thursday,0
1325,2018-08-17 0:00:00,17,8,August,3,2018,33,Friday,0
1326,2018-08-18 0:00:00,18,8,August,3,2018,33,Saturday,1
1327,2018-08-19 0:00:00,19,8,August,3,2018,33,Sunday,1
1328,2018-08-20 0:00:00,20,8,August,3,2018,34,Monday,0
1329,2018-08-21 0:00:00,21,8,August,3,2018,34,Tuesday,0
1330,2018-08-22 0:00:00,22,8,August,3,2018,34,Wednesday,0
1331,2018-08-23 0:00:00,23,8,August,3,2018,34,Thursday,0
1332,2018-08-24 0:00:00,24,8,August,3,2018,34,Friday,0
1333,2018-08-25 0:00:00,25,8,August,3,2018,34,Saturday,1
1334,2018-08-26 0:00:00,26,8,August,3,2018,34,Sunday,1
1335,2018-08-27 0:00:00,27,8,August,3,2018,35,Monday,0
1336,2018-08-28 0:00:00,28,8,August,3,2018,35,Tuesday,0
1337,2018-08-29 0:00:00,29,8,August,3,2018,35,Wednesday,0
1338,2018-08-30 0:00:00,30,8,August,3,2018,35,Thursday,0
1339,2018-08-31 0:00:00,31,8,August,3,2018,35,Friday,0
1340,2018-09-01 0:00:00,1,9,September,3,2018,35,Saturday,1
1341,2018-09-02 0:00:00,2,9,September,3,2018,35,Sunday,1
1342,2018-09-03 0:00:00,3,9,September,3,2018,36,Monday,0
1343,2018-09-04 0:00:00,4,9,September,3,2018,36,Tuesday,0
1344,2018-09-05 0:00:00,5,9,September,3,2018,36,Wednesday,0
1345,2018-09-06 0:00:00,6,9,September,3,2018,36,Thursday,0
1346,2018-09-07 0:00:00,7,9,September,3,2018,36,Friday,0
1347,2018-09-08 0:00:00,8,9,September,3,2018,36,Saturday,1
1348,2018-09-09 0:00:00,9,9,September,3,2018,36,Sunday,1
1349,2018-09-10 0:00:00,10,9,September,3,2018,37,Monday,0
1350,2018-09-11 0:00:00,11,9,September,3,2018,37,Tuesday,0
1351,2018-09-12 0:00:00,12,9,September,3,2018,37,Wednesday,0
1352,2018-09-13 0:00:00,13,9,September,3,2018,37,Thursday,0
1353,2018-09-14 0:00:00,14,9,September,3,2018,37,Friday,0
1354,2018-09-15 0:00:00,15,9,September,3,2018,37,Saturday,1
1355,2018-09-16 0:00:00,16,9,September,3,2018,37,Sunday,1
1356,2018-09-17 0:00:00,17,9,September,3,2018,38,Monday,0
1357,2018-09-18 0:00:00,18,9,September,3,2018,38,Tuesday,0
1358,2018-09-19 0:00:00,19,9,September,3,2018,38,Wednesday,0
1359,2018-09-20 0:00:00,20,9,September,3,2018,38,Thursday,0
1360,2018-09-21 0:00:00,21,9,September,3,2018,38,Friday,0
1361,2018-09-22 0:00:00,22,9,September,3,2018,38,Saturday,1
1362,2018-09-23 0:00:00,23,9,September,3,2018,38,Sunday,1
1363,2018-09-24 0:00:00,24,9,September,3,2018,39,Monday,0
1364,2018-09-25 0:00:00,25,9,September,3,2018,39,Tuesday,0
1365,2018-09-26 0:00:00,26,9,September,3,2018,39,Wednesday,0
1366,2018-09-27 0:00:00,27,9,September,3,2018,39,Thursday,0
1367,2018-09-28 0:00:00,28,9,September,3,2018,39,Friday,0
1368,2018-09-29 0:00:00,29,9,September,3,2018,39,Saturday,1
1369,2018-09-30 0:00:00,30,9,September,3,2018,39,Sunday,1
1370,2018-10-01 0:00:00,1,10,October,4,2018,40,Monday,0
1371,2018-10-02 0:00:00,2,10,October,4,2018,40,Tuesday,0
1372,2018-10-03 0:00:00,3,10,October,4,2018,40,Wednesday,0
1373,2018-10-04 0:00:00,4,10,October,4,2018,40,Thursday,0
1374,2018-10-05 0:00:00,5,10,October,4,2018,40,Friday,0
1375,2018-10-06 0:00:00,6,10,October,4,2018,40,Saturday,1
1376,2018-10-07 0:00:00,7,10,October,4,2018,40,Sunday,1
1377,2018-10-08 0:00:00,8,10,October,4,2018,41,Monday,0
1378,2018-10-09 0:00:00,9,10,October,4,2018,41,Tuesday,0
1379,2018-10-10 0:00:00,10,10,October,4,2018,41,Wednesday,0
1380,2018-10-11 0:00:00,11,10,October,4,2018,41,Thursday,0
1381,2018-10-12 0:00:00,12,10,October,4,2018,41,Friday,0
1382,2018-10-13 0:00:00,13,10,October,4,2018,41,Saturday,1
1383,2018-10-14 0:00:00,14,10,October,4,2018,41,Sunday,1
1384,2018-10-15 0:00:00,15,10,October,4,2018,42,Monday,0
1385,2018-10-16 0:00:00,16,10,October,4,2018,42,Tuesday,0
1386,2018-10-17 0:00:00,17,10,October,4,2018,42,Wednesday,0
1387,2018-10-18 0:00:00,18,10,October,4,2018,42,Thursday,0
1388,2018-10-19 0:00:00,19,10,October,4,2018,42,Friday,0
1389,2018-10-20 0:00:00,20,10,October,4,2018,42,Saturday,1
1390,2018-10-21 0:00:00,21,10,October,4,2018,42,Sunday,1
1391,2018-10-22 0:00:00,22,10,October,4,2018,43,Monday,0
1392,2018-10-23 0:00:00,23,10,October,4,2018,43,Tuesday,0
1393,2018-10-24 0:00:00,24,10,October,4,2018,43,Wednesday,0
1394,2018-10-25 0:00:00,25,10,October,4,2018,43,Thursday,0
1395,2018-10-26 0:00:00,26,10,October,4,2018,43,Friday,0
1396,2018-10-27 0:00:00,27,10,October,4,2018,43,Saturday,1
1397,2018-10-28 0:00:00,28,10,October,4,2018,43,Sunday,1
1398,2018-10-29 0:00:00,29,10,October,4,2018,44,Monday,0
1399,2018-10-30 0:00:00,30,10,October,4,2018,44,Tuesday,0
1400,2018-10-31 0:00:00,31,10,October,4,2018,44,Wednesday,0
1401,2018-11-01 0:00:00,1,11,November,4,2018,44,Thursday,0
1402,2018-11-02 0:00:00,2,11,November,4,2018,44,Friday,0
1403,2018-11-03 0:00:00,3,11,November,4,2018,44,Saturday,1
1404,2018-11-04 0:00:00,4,11,November,4,2018,44,Sunday,1
1405,2018-11-05 0:00:00,5,11,November,4,2018,45,Monday,0
1406,2018-11-06 0:00:00,6,11,November,4,2018,45,Tuesday,0
1407,2018-11-07 0:00:00,7,11,November,4,2018,45,Wednesday,0
1408,2018-11-08 0:00:00,8,11,November,4,2018,45,Thursday,0
1409,2018-11-09 0:00:00,9,11,November,4,2018,45,Friday,0
1410,2018-11-10 0:00:00,10,11,November,4,2018,45,Saturday,1
1411,2018-11-11 0:00:00,11,11,November,4,2018,45,Sunday,1
1412,2018-11-12 0:00:00,12,11,November,4,2018,46,Monday,0
1413,2018-11-13 0:00:00,13,11,November,4,2018,46,Tuesday,0
1414,2018-11-14 0:00:00,14,11,November,4,2018,46,Wednesday,0
1415,2018-11-15 0:00:00,15,11,November,4,2018,46,Thursday,0
1416,2018-11-16 0:00:00,16,11,November,4,2018,46,Friday,0
1417,2018-11-17 0:00:00,17,11,November,4,2018,46,Saturday,1
1418,2018-11-18 0:00:00,18,11,November,4,2018,46,Sunday,1
1419,2018-11-19 0:00:00,19,11,November,4,2018,47,Monday,0
1420,2018-11-20 0:00:00,20,11,November,4,2018,47,Tuesday,0
1421,2018-11-21 0:00:00,21,11,November,4,2018,47,Wednesday,0
1422,2018-11-22 0:00:00,22,11,November,4,2018,47,Thursday,0
1423,2018-11-23 0:00:00,23,11,November,4,2018,47,Friday,0
1424,2018-11-24 0:00:00,24,11,November,4,2018,47,Saturday,1
1425,2018-11-25 0:00:00,25,11,November,4,2018,47,Sunday,1
1426,2018-11-26 0:00:00,26,11,November,4,2018,48,Monday,0
1427,2018-11-27 0:00:00,27,11,November,4,2018,48,Tuesday,0
1428,2018-11-28 0:00:00,28,11,November,4,2018,48,Wednesday,0
1429,2018-11-29 0:00:00,29,11,November,4,2018,48,Thursday,0
1430,2018-11-30 0:00:00,30,11,November,4,2018,48,Friday,0
1431,2018-12-01 0:00:00,1,12,December,4,2018,48,Saturday,1
